"rCRA"	"rError"
12399	50
12732	50
12410	50
12691	50
12413	50
12208	50
12550	50
12533	50
12651	50
12485	50
12542	50
12248	50
12369	50
12427	50
12623	50
12333	50
12368	50
12525	50
12517	50
12508	50
12387	50
12522	50
12488	50
12256	50
12423	50
12523	50
12480	50
12596	50
12515	50
12653	50
12468	50
12513	50
12577	50
12503	50
12390	50
12423	50
12520	50
12446	50
12590	50
12588	50
12348	50
12609	50
12435	50
12356	50
12317	50
12268	50
12558	50
12416	50
12246	50
12358	50
12431	50
12490	50
12427	50
12692	50
12568	50
12396	50
12223	50
12378	50
12309	50
12475	50
12259	50
12770	50
12491	50
12377	50
12338	50
12470	50
12347	50
12421	50
12485	50
12717	50
12239	50
12336	50
12713	50
12381	50
12404	50
12497	50
12458	50
12389	50
12583	50
12328	50
