"rCRA"	"rError"
32921	50
32546	50
32494	50
32469	50
33252	50
33022	50
32822	50
33073	50
32880	50
32859	50
32740	50
32747	50
32472	50
32940	50
32696	50
32558	50
32909	50
32947	50
33350	50
33095	50
33444	50
33207	50
33007	50
32916	50
32705	50
33026	50
33271	50
32871	50
32865	50
32987	50
32735	50
33108	50
32956	50
33077	50
32608	50
32681	50
32941	50
32567	50
32783	50
33083	50
33246	50
32926	50
33184	50
33489	50
32722	50
32869	50
32852	50
32954	50
32820	50
32975	50
32618	50
32763	50
32773	50
33060	50
33151	50
33267	50
32898	50
33013	50
33405	50
32960	50
33439	50
32831	50
33274	50
33146	50
32932	50
32560	50
32929	50
33017	50
33374	50
33024	50
33082	50
32620	50
33331	50
32543	50
33322	50
32598	50
33053	50
32700	50
32923	50
33476	50
