"rCRA"	"rError"
33516	50
33577	50
33589	50
33753	50
33462	50
33928	50
33529	50
33442	50
33180	50
33464	50
34049	50
34177	50
33595	50
33562	50
33452	50
33698	50
33437	50
33680	50
33822	50
33586	50
33593	50
33520	50
33908	50
33448	50
33597	50
33504	50
33483	50
33812	50
33582	50
33520	50
33505	50
33461	50
33619	50
33329	50
33546	50
33809	50
33674	50
33504	50
33677	50
33578	50
33733	50
33689	50
33495	50
33632	50
33580	50
33621	50
33759	50
33329	50
33984	50
34318	50
33516	50
33655	50
33503	50
33695	50
33436	50
33441	50
33566	50
33578	50
33698	50
33859	50
33601	50
33658	50
33869	50
33339	50
33463	50
33750	50
33408	50
33570	50
33628	50
33704	50
33301	50
33603	50
33599	50
33719	50
33408	50
33591	50
33516	50
33567	50
33638	50
34485	50
