"rCRA"	"rError"
27942	20
27618	20
27522	20
27842	20
27608	20
27700	20
28199	20
27585	20
28243	20
27518	20
27578	20
28124	20
27641	20
28113	20
27988	20
27517	20
28062	20
28396	20
27674	20
27982	20
27867	20
27609	20
28391	20
28041	20
27651	20
27889	20
27540	20
28456	20
28002	20
28247	20
27875	20
28140	20
28415	20
28277	20
27816	20
27583	20
27552	20
28363	20
27958	20
28280	20
28463	20
28182	20
27579	20
28203	20
27973	20
28393	20
28156	20
28335	20
28412	20
28202	20
27533	20
27889	20
27944	20
28449	20
27754	20
27805	20
27640	20
28367	20
27389	20
28031	20
28163	20
28026	20
27925	20
28385	20
27543	20
28359	20
27777	20
28265	20
27572	20
28180	20
27631	20
27971	20
28608	20
28375	20
27433	20
27961	20
28044	20
28215	20
28101	20
28372	20
