"rCRA"	"rError"
33080	50
33068	50
32983	50
32985	50
32693	50
32327	50
32896	50
32851	50
32680	50
32786	50
33333	50
33324	50
33371	50
32992	50
33202	50
32801	50
33079	50
32620	50
32870	50
33399	50
32918	50
32858	50
32803	50
32912	50
33220	50
33347	50
33309	50
33042	50
33305	50
33097	50
33162	50
32749	50
33010	50
33294	50
33145	50
33396	50
33360	50
32486	50
33221	50
33084	50
32901	50
32639	50
33090	50
33044	50
33294	50
33364	50
33377	50
32949	50
33394	50
32979	50
33122	50
33008	50
33085	50
32320	50
32923	50
32926	50
32811	50
33453	50
32636	50
32585	50
33230	50
32878	50
33211	50
33393	50
33000	50
32838	50
33450	50
33050	50
33225	50
33057	50
33035	50
32609	50
33392	50
32776	50
33009	50
32877	50
33432	50
32655	50
33281	50
32815	50
