"rCRA"	"rError"
4481	20
4467	20
4963	20
4483	20
4087	20
4462	20
4127	20
4517	20
4508	20
4169	20
4136	20
4597	20
4382	20
4809	20
4979	20
4454	20
4708	20
4484	20
4835	20
4471	20
4464	20
4658	20
4472	20
4967	20
4701	20
4553	20
4961	20
4159	20
4733	20
4614	20
4481	20
4450	20
4992	20
4412	20
4472	20
4738	20
4772	20
4496	20
4519	20
4195	20
4485	20
4729	20
4129	20
4330	20
4386	20
4464	20
4639	20
4689	20
4253	20
4777	20
4558	20
4513	20
4521	20
4922	20
4522	20
4485	20
4824	20
4655	20
4471	20
4517	20
4878	20
4807	20
4511	20
4482	20
4253	20
4423	20
4509	20
4628	20
4500	20
4511	20
4431	20
4450	20
4338	20
4636	20
4814	20
4479	20
4430	20
4355	20
4482	20
4522	20
