"rCRA"	"rError"
8669	20
8503	20
8773	20
7971	20
8248	20
7995	20
7952	20
8131	20
7963	20
8382	20
8373	20
8357	20
8715	20
8689	20
8254	20
7960	20
8226	20
8533	20
8360	20
8287	20
7991	20
8171	20
8258	20
7945	20
8330	20
8017	20
8239	20
7884	20
8407	20
8376	20
8181	20
8340	20
8169	20
7962	20
8812	20
8603	20
8262	20
7996	20
7935	20
7942	20
8791	20
7891	20
8421	20
8709	20
8153	20
8447	20
7956	20
8000	20
8260	20
7958	20
8258	20
8688	20
7974	20
8111	20
8198	20
8360	20
8268	20
7940	20
8211	20
7917	20
8204	20
8210	20
8111	20
8322	20
8211	20
8493	20
8228	20
8276	20
8245	20
8307	20
8449	20
8672	20
7968	20
8749	20
7989	20
8754	20
8060	20
7951	20
8221	20
8557	20
