"rCRA"	"rError"
12513	50
12427	50
12446	50
12445	50
12345	50
12307	50
12508	50
12527	50
12488	50
12492	50
12409	50
12655	50
12598	50
12515	50
12649	50
12538	50
12405	50
12484	50
12404	50
12407	50
12348	50
12805	50
12427	50
12431	50
12419	50
12480	50
12392	50
12441	50
12687	50
12448	50
12470	50
12543	50
12507	50
12404	50
12363	50
12370	50
12773	50
12615	50
12227	50
12527	50
12515	50
12364	50
12474	50
12435	50
12556	50
12716	50
12418	50
12342	50
12491	50
12577	50
12355	50
12297	50
12444	50
12351	50
12791	50
12530	50
12632	50
12453	50
12326	50
12472	50
12544	50
12537	50
12454	50
12467	50
12343	50
12393	50
12491	50
12372	50
12417	50
12764	50
12414	50
12375	50
12385	50
12373	50
12364	50
12443	50
12488	50
12255	50
12375	50
12426	50
