"rCRA"	"rError"
6144	20
6429	20
6692	20
6485	20
6785	20
6779	20
6820	20
6128	20
6545	20
6873	20
6098	20
6614	20
6397	20
6328	20
6712	20
6627	20
6757	20
6930	20
6095	20
6550	20
6465	20
6813	20
6725	20
6584	20
6195	20
6040	20
6110	20
6728	20
6459	20
6856	20
6925	20
6513	20
6477	20
6645	20
6659	20
6762	20
6246	20
6628	20
6174	20
6780	20
6167	20
6133	20
6267	20
6159	20
6157	20
6783	20
6351	20
6242	20
6336	20
6101	20
6561	20
6559	20
6591	20
6385	20
6022	20
6016	20
6283	20
6786	20
6145	20
6108	20
6005	20
6565	20
5959	20
6623	20
6157	20
6144	20
6627	20
6262	20
6569	20
6188	20
6103	20
6573	20
6468	20
6135	20
6120	20
6003	20
6559	20
6794	20
6208	20
6600	20
