"rCRA"	"rError"
8642	50
8496	50
8649	50
8769	50
8721	50
8820	50
8418	50
8759	50
8603	50
8609	50
8330	50
8810	50
8691	50
8955	50
8293	50
8300	50
8945	50
8845	50
8467	50
8481	50
8307	50
8705	50
8885	50
8291	50
8677	50
8276	50
8753	50
8819	50
8880	50
8710	50
8814	50
8719	50
8436	50
8837	50
8785	50
8690	50
8424	50
8340	50
8663	50
8810	50
8912	50
8480	50
8906	50
8824	50
8487	50
8804	50
8988	50
8825	50
8788	50
8455	50
8727	50
8346	50
8917	50
8830	50
8846	50
8799	50
8741	50
8742	50
8868	50
8686	50
8363	50
8469	50
8530	50
8325	50
8525	50
8731	50
8634	50
8795	50
8205	50
8651	50
8361	50
8362	50
8873	50
8922	50
8286	50
8376	50
8602	50
8229	50
8825	50
8695	50
