"rCRA"	"rError"
40696	20
40505	20
40514	20
40216	20
39649	20
40703	20
40647	20
39766	20
40584	20
40702	20
40160	20
40304	20
40559	20
40104	20
39779	20
39842	20
40533	20
40253	20
39780	20
40598	20
40331	20
39850	20
40583	20
40547	20
39853	20
40628	20
39988	20
39876	20
40603	20
39487	20
40398	20
40834	20
40140	20
40239	20
40481	20
39942	20
40232	20
40281	20
40444	20
40428	20
40354	20
40651	20
40805	20
39969	20
40413	20
40621	20
40585	20
39400	20
40248	20
40027	20
40128	20
40254	20
39560	20
40139	20
40149	20
40265	20
39781	20
39982	20
40046	20
39277	20
39641	20
39602	20
39661	20
40671	20
40394	20
40214	20
40070	20
40221	20
40570	20
39737	20
40326	20
39907	20
40458	20
40520	20
40841	20
40362	20
39642	20
40433	20
39537	20
40565	20
