"rCRA"	"rError"
32036	50
31912	50
32307	50
32602	50
32114	50
32198	50
32521	50
32108	50
32450	50
32610	50
32219	50
32208	50
32214	50
32583	50
32055	50
31648	50
32555	50
32409	50
32019	50
32323	50
32399	50
32181	50
32380	50
31901	50
32268	50
32208	50
32673	50
32170	50
32406	50
32562	50
32445	50
32480	50
32162	50
32534	50
32175	50
31807	50
32019	50
32650	50
32476	50
32306	50
32678	50
31979	50
32022	50
32148	50
32681	50
32398	50
32466	50
32645	50
32208	50
32145	50
32700	50
32417	50
32718	50
32110	50
31963	50
31524	50
32054	50
32194	50
32559	50
32535	50
31802	50
32316	50
32280	50
32629	50
31936	50
32259	50
32342	50
32489	50
32287	50
32306	50
32142	50
32665	50
32349	50
32442	50
32315	50
32519	50
32310	50
32598	50
31949	50
32379	50
