"rCRA"	"rError"
8468	20
8368	20
8668	20
8184	20
8381	20
8480	20
8713	20
8358	20
8047	20
8416	20
8370	20
8507	20
8329	20
8150	20
8231	20
8311	20
8005	20
7892	20
7957	20
8302	20
8146	20
8168	20
8687	20
8490	20
7886	20
7944	20
8445	20
7932	20
8468	20
7920	20
7947	20
8344	20
7961	20
7987	20
7979	20
7987	20
8243	20
8205	20
8004	20
8290	20
8241	20
8389	20
8247	20
7920	20
8122	20
8027	20
8654	20
8402	20
7931	20
8371	20
8003	20
8189	20
8047	20
7974	20
7923	20
8213	20
8332	20
7991	20
7994	20
7958	20
8334	20
8690	20
8282	20
8234	20
7955	20
8179	20
8390	20
7897	20
7899	20
7955	20
8203	20
8192	20
8324	20
7933	20
8292	20
8447	20
8716	20
7938	20
7910	20
7964	20
