"rCRA"	"rError"
10902	50
10449	50
10345	50
10536	50
10395	50
10483	50
10592	50
10416	50
10932	50
10546	50
10640	50
10342	50
10814	50
10375	50
10475	50
10595	50
10439	50
10566	50
11092	50
10585	50
10858	50
11040	50
10967	50
10953	50
10951	50
11124	50
11053	50
10265	50
10936	50
10670	50
10890	50
10442	50
10396	50
10283	50
10277	50
10335	50
10885	50
10978	50
10267	50
10361	50
10544	50
10319	50
10469	50
10415	50
10410	50
10995	50
10937	50
11005	50
10472	50
10438	50
10485	50
10473	50
11041	50
10968	50
10570	50
10263	50
10536	50
10476	50
10556	50
10269	50
10341	50
10556	50
11065	50
10768	50
10375	50
10476	50
10353	50
11012	50
10603	50
10335	50
10312	50
10512	50
10423	50
10787	50
10308	50
10412	50
10401	50
10946	50
10475	50
10455	50
