"rCRA"	"rError"
3287	50
3710	50
4080	50
3314	50
3324	50
3901	50
3703	50
3593	50
3872	50
3651	50
3631	50
3906	50
3539	50
3474	50
3855	50
3508	50
3836	50
3631	50
3714	50
3780	50
3670	50
3894	50
3494	50
3697	50
3704	50
3363	50
3859	50
3652	50
3364	50
3894	50
3868	50
3834	50
3568	50
3470	50
3890	50
3251	50
3724	50
3829	50
3509	50
3536	50
3538	50
3822	50
3529	50
3402	50
3914	50
3619	50
3857	50
3361	50
3879	50
3924	50
3396	50
3489	50
3380	50
3698	50
3542	50
3310	50
3257	50
3758	50
3309	50
3608	50
3428	50
3804	50
3780	50
3793	50
3537	50
3551	50
3574	50
3877	50
3563	50
3859	50
3740	50
3665	50
3345	50
3436	50
3399	50
3748	50
3349	50
3919	50
3322	50
3727	50
