"rCRA"	"rError"
6854	50
7021	50
6819	50
6442	50
6678	50
7355	50
6404	50
6602	50
6888	50
6971	50
6808	50
7204	50
7168	50
7297	50
6590	50
7074	50
7249	50
7237	50
6979	50
7115	50
7445	50
7022	50
6924	50
7035	50
6746	50
6813	50
6792	50
6694	50
7005	50
7088	50
7196	50
6744	50
7223	50
7099	50
6766	50
6585	50
6638	50
6866	50
6681	50
6689	50
6525	50
6389	50
7169	50
6599	50
6382	50
7225	50
6921	50
6509	50
6347	50
7012	50
6728	50
7235	50
6991	50
7024	50
6819	50
7086	50
6531	50
7030	50
6317	50
7202	50
7350	50
7279	50
6717	50
6910	50
7247	50
6768	50
7339	50
6744	50
6732	50
6962	50
7265	50
7063	50
6698	50
6895	50
7456	50
6968	50
7407	50
6562	50
6995	50
6910	50
