"rCRA"	"rError"
12425	20
12407	20
12414	20
12435	20
12472	20
12812	20
12451	20
12415	20
12533	20
12508	20
12437	20
12617	20
12500	20
12642	20
12545	20
12475	20
12749	20
12608	20
12454	20
12382	20
12455	20
12557	20
12722	20
12457	20
12413	20
12515	20
12380	20
12761	20
12466	20
12404	20
12468	20
12399	20
12312	20
12727	20
12782	20
12384	20
12523	20
12403	20
12633	20
12511	20
12748	20
12709	20
12710	20
12411	20
12453	20
12415	20
12819	20
12450	20
12647	20
12368	20
12439	20
12393	20
12668	20
12472	20
12371	20
12445	20
12444	20
12657	20
12791	20
12580	20
12767	20
12499	20
12393	20
12453	20
12566	20
12693	20
12329	20
12567	20
12574	20
12762	20
12949	20
12496	20
12661	20
12768	20
12879	20
12362	20
12519	20
12524	20
12397	20
12490	20
