"rCRA"	"rError"
4956	20
4701	20
4560	20
4575	20
4748	20
4650	20
4950	20
4604	20
4499	20
4755	20
5042	20
4500	20
4723	20
4948	20
4833	20
4744	20
4479	20
4781	20
4489	20
4466	20
5090	20
5048	20
4589	20
4817	20
5240	20
4962	20
4917	20
4501	20
4669	20
4475	20
4780	20
4691	20
4655	20
4950	20
4935	20
4425	20
4778	20
4720	20
4983	20
4955	20
5064	20
4499	20
4783	20
4662	20
4769	20
4691	20
4993	20
4515	20
5055	20
4741	20
4539	20
5005	20
4682	20
5031	20
4705	20
5160	20
4715	20
4589	20
4958	20
5072	20
4509	20
4807	20
4680	20
4992	20
4581	20
4468	20
4617	20
4690	20
4712	20
4679	20
4722	20
4698	20
4818	20
4725	20
5066	20
4684	20
4472	20
4500	20
4720	20
4514	20
