"rCRA"	"rError"
2542	20
2557	20
2522	20
2700	20
2856	20
3046	20
2752	20
2943	20
2804	20
2582	20
2993	20
2971	20
2748	20
2493	20
2471	20
2428	20
2736	20
2513	20
2843	20
3101	20
2915	20
2755	20
2717	20
3135	20
2732	20
2900	20
2880	20
2471	20
2457	20
2725	20
2910	20
3091	20
2866	20
2960	20
3065	20
2486	20
2510	20
2829	20
2855	20
2802	20
2464	20
2514	20
2848	20
2542	20
3260	20
2877	20
2746	20
2824	20
3072	20
2807	20
3055	20
3037	20
2542	20
2477	20
2441	20
2493	20
2989	20
2659	20
2479	20
2787	20
2939	20
2947	20
2623	20
2901	20
2995	20
2987	20
3004	20
2819	20
2829	20
2455	20
2734	20
2978	20
3053	20
2527	20
2471	20
2925	20
2491	20
2945	20
2468	20
2681	20
