"rCRA"	"rError"
8679	20
8904	20
8817	20
8765	20
8820	20
8788	20
8876	20
9020	20
8353	20
8876	20
8813	20
8397	20
8923	20
8282	20
8808	20
8908	20
8878	20
8462	20
8487	20
8762	20
8867	20
8915	20
8773	20
8875	20
8333	20
8408	20
8760	20
8738	20
8306	20
8949	20
8853	20
9105	20
9140	20
8905	20
8908	20
8708	20
8902	20
8812	20
8361	20
8893	20
8869	20
8770	20
8305	20
8307	20
8762	20
8925	20
8281	20
8826	20
8773	20
8899	20
8868	20
8820	20
9121	20
8902	20
8675	20
8769	20
8313	20
8395	20
8731	20
8511	20
8792	20
8861	20
8329	20
8821	20
8645	20
8610	20
8762	20
8564	20
9075	20
8899	20
9077	20
8753	20
8531	20
8344	20
8453	20
8908	20
8830	20
8736	20
8715	20
8402	20
