"rCRA"	"rError"
30540	50
30317	50
30206	50
30257	50
30519	50
30358	50
30185	50
30684	50
31108	50
30812	50
30699	50
30611	50
30734	50
30561	50
30890	50
30601	50
30377	50
30918	50
31038	50
30996	50
30758	50
30582	50
30559	50
30457	50
30727	50
30710	50
30014	50
30719	50
30529	50
30471	50
30472	50
30200	50
30684	50
30630	50
30485	50
30693	50
30719	50
30597	50
30549	50
30391	50
30813	50
30693	50
30214	50
31024	50
30593	50
31384	50
30135	50
31028	50
30670	50
30576	50
30669	50
30782	50
30580	50
30080	50
30141	50
30622	50
30727	50
30453	50
30955	50
30816	50
30705	50
30798	50
30151	50
31077	50
30599	50
30198	50
30571	50
30533	50
30615	50
30664	50
30287	50
30169	50
30681	50
30422	50
30584	50
30927	50
30588	50
30106	50
30607	50
30885	50
