"rCRA"	"rError"
417	50
1226	50
1024	50
412	50
1168	50
1315	50
560	50
1239	50
1174	50
1061	50
593	50
414	50
1359	50
1032	50
966	50
1252	50
1142	50
1128	50
941	50
543	50
335	50
1041	50
385	50
1157	50
1186	50
739	50
666	50
1109	50
1182	50
303	50
517	50
281	50
902	50
647	50
328	50
1213	50
1243	50
1216	50
1139	50
975	50
1003	50
1159	50
617	50
665	50
635	50
858	50
408	50
224	50
1280	50
1264	50
1023	50
547	50
1125	50
614	50
281	50
775	50
365	50
1104	50
1330	50
1102	50
1215	50
1340	50
648	50
1034	50
297	50
369	50
1001	50
597	50
1349	50
804	50
1151	50
428	50
1198	50
772	50
1304	50
883	50
808	50
1120	50
1191	50
329	50
