"rCRA"	"rError"
31777	50
31832	50
31312	50
31774	50
31879	50
31586	50
31231	50
31731	50
31482	50
31715	50
31313	50
31363	50
31452	50
31364	50
31284	50
31409	50
31184	50
31568	50
32131	50
31278	50
32123	50
31062	50
31422	50
31470	50
31170	50
31449	50
31829	50
31568	50
31739	50
31173	50
31244	50
31669	50
31301	50
31165	50
31588	50
31929	50
31101	50
31301	50
31547	50
31771	50
31547	50
31473	50
31426	50
31406	50
31323	50
31664	50
31423	50
31590	50
31217	50
32072	50
31650	50
31262	50
31839	50
31377	50
30916	50
31548	50
31952	50
31245	50
31610	50
31741	50
31636	50
31667	50
31255	50
31040	50
31361	50
31728	50
31268	50
31337	50
31263	50
31628	50
31384	50
31099	50
31216	50
31481	50
31374	50
31509	50
32144	50
31547	50
31661	50
31549	50
