"rCRA"	"rError"
8311	50
8196	50
8825	50
8848	50
8368	50
8254	50
8705	50
8242	50
8663	50
8045	50
8351	50
8191	50
8139	50
8602	50
8201	50
8768	50
8318	50
8431	50
8278	50
8352	50
8245	50
8886	50
8330	50
8822	50
8839	50
8256	50
8214	50
8284	50
8311	50
8695	50
8828	50
8763	50
8646	50
8755	50
8366	50
8845	50
8666	50
8285	50
8807	50
8421	50
8500	50
8805	50
8769	50
8400	50
8835	50
8732	50
8207	50
8785	50
8790	50
8260	50
8284	50
8184	50
8272	50
8830	50
8842	50
8429	50
8273	50
8442	50
8185	50
8743	50
8728	50
8824	50
8205	50
8219	50
8437	50
8230	50
8151	50
8461	50
8819	50
8004	50
8269	50
8627	50
8406	50
8355	50
8860	50
8414	50
8507	50
8067	50
8703	50
8333	50
