"rCRA"	"rError"
7357	20
6947	20
7295	20
7437	20
6997	20
7281	20
7745	20
7910	20
7743	20
7926	20
7123	20
7457	20
7026	20
7318	20
7047	20
7135	20
7282	20
7342	20
7345	20
7284	20
7478	20
7036	20
7801	20
7129	20
7334	20
7007	20
7482	20
7315	20
6921	20
7177	20
6972	20
7288	20
7323	20
7083	20
7607	20
7688	20
6994	20
7092	20
7612	20
7302	20
7791	20
7336	20
7867	20
7108	20
7809	20
6931	20
7032	20
7592	20
6966	20
7762	20
7217	20
6925	20
6962	20
7287	20
7240	20
7552	20
6966	20
7380	20
7333	20
7262	20
7976	20
7031	20
7162	20
7294	20
7470	20
7522	20
7099	20
6986	20
7410	20
7614	20
7725	20
7024	20
6929	20
7310	20
6974	20
7006	20
7513	20
7329	20
7697	20
7591	20
