"rCRA"	"rError"
26565	20
26331	20
26659	20
27436	20
26499	20
27562	20
27551	20
27601	20
27481	20
27023	20
27791	20
26704	20
27519	20
26983	20
27517	20
27561	20
27211	20
26507	20
27098	20
27445	20
27531	20
27502	20
26891	20
27566	20
27465	20
26467	20
27400	20
27468	20
27558	20
27441	20
27382	20
27900	20
26615	20
27498	20
27560	20
26651	20
26826	20
27514	20
27437	20
27450	20
26816	20
26924	20
27291	20
27566	20
27572	20
26774	20
26670	20
27043	20
26747	20
26513	20
26619	20
27289	20
27454	20
26688	20
26633	20
27419	20
27514	20
27887	20
27518	20
27746	20
27517	20
26881	20
27602	20
27591	20
27462	20
26985	20
28205	20
26574	20
26542	20
27487	20
26751	20
26803	20
27478	20
27562	20
27456	20
26684	20
27706	20
27491	20
27408	20
27805	20
