"rCRA"	"rError"
1347	50
1643	50
1501	50
1860	50
945	50
1688	50
966	50
1291	50
1583	50
1792	50
1484	50
1176	50
1154	50
1704	50
1666	50
1265	50
1563	50
1241	50
1255	50
1245	50
1596	50
1140	50
1047	50
1159	50
1515	50
1597	50
815	50
1143	50
1744	50
1419	50
1060	50
1839	50
1228	50
1244	50
1349	50
1316	50
1215	50
1225	50
1825	50
910	50
1742	50
1014	50
1502	50
874	50
1893	50
1105	50
1806	50
1223	50
1246	50
1358	50
1145	50
1575	50
1699	50
1160	50
1546	50
1402	50
1420	50
1691	50
1484	50
1180	50
1155	50
1522	50
1222	50
1426	50
1120	50
1097	50
1171	50
1255	50
1078	50
1261	50
1220	50
1549	50
969	50
1184	50
1550	50
1803	50
1827	50
1427	50
906	50
1125	50
