"rCRA"	"rError"
40234	20
40282	20
40414	20
39966	20
40745	20
39113	20
40044	20
39915	20
40242	20
40272	20
40343	20
40609	20
40732	20
40350	20
40274	20
39903	20
40589	20
40782	20
40788	20
40971	20
40398	20
40699	20
40637	20
40045	20
39832	20
40596	20
40057	20
40779	20
40151	20
39570	20
40599	20
40476	20
40438	20
40585	20
39678	20
40276	20
40397	20
40677	20
39747	20
39356	20
40444	20
39553	20
40228	20
39392	20
40174	20
40375	20
39715	20
40097	20
40233	20
40356	20
40084	20
40041	20
40042	20
40534	20
39959	20
40508	20
40552	20
40376	20
40635	20
39990	20
40779	20
39851	20
39697	20
40348	20
40177	20
40192	20
39497	20
40203	20
40599	20
40298	20
40446	20
40577	20
40553	20
40225	20
40247	20
39438	20
39987	20
40404	20
40246	20
40205	20
