"rCRA"	"rError"
30082	50
29839	50
29247	50
30418	50
29388	50
29912	50
29530	50
30175	50
30113	50
29226	50
30219	50
30204	50
29213	50
29439	50
30109	50
30080	50
29478	50
29256	50
28998	50
29317	50
29700	50
29566	50
30014	50
29779	50
29464	50
29153	50
29245	50
29995	50
30227	50
29402	50
29914	50
29650	50
29440	50
29460	50
29307	50
30471	50
29693	50
30053	50
30253	50
29505	50
29136	50
30322	50
30158	50
29244	50
29270	50
29317	50
29582	50
29259	50
29259	50
29380	50
29239	50
29964	50
29883	50
29944	50
29858	50
29347	50
29286	50
29525	50
29330	50
29904	50
29637	50
29980	50
30404	50
30270	50
29459	50
29003	50
29164	50
29858	50
29156	50
29229	50
29337	50
29630	50
29505	50
30082	50
29547	50
29390	50
30140	50
29546	50
29221	50
29793	50
