"rCRA"	"rError"
31100	20
30688	20
30667	20
30414	20
30791	20
30748	20
30631	20
31087	20
30555	20
31311	20
30545	20
31345	20
30826	20
30634	20
30524	20
31441	20
30490	20
30885	20
30967	20
30590	20
31249	20
31452	20
30633	20
31200	20
30663	20
30606	20
30721	20
31361	20
30486	20
31039	20
30559	20
30614	20
30790	20
31260	20
30662	20
30714	20
30554	20
30589	20
31034	20
31069	20
31117	20
30325	20
31247	20
30949	20
31288	20
31326	20
31343	20
30733	20
30542	20
30666	20
31393	20
30725	20
30532	20
30781	20
31282	20
30588	20
31221	20
30816	20
30706	20
31343	20
30916	20
30794	20
30904	20
31218	20
30988	20
30438	20
31159	20
30598	20
30687	20
31072	20
31496	20
31187	20
31052	20
31048	20
30481	20
31203	20
30621	20
30768	20
30478	20
30577	20
