"rCRA"	"rError"
1728	50
1186	50
1616	50
1752	50
1334	50
1224	50
1567	50
2034	50
1754	50
1328	50
1940	50
1519	50
1306	50
1411	50
1755	50
2037	50
1691	50
1712	50
1927	50
1664	50
1733	50
1963	50
2000	50
1639	50
1139	50
1508	50
1452	50
1710	50
1408	50
1262	50
1172	50
1123	50
1680	50
1871	50
1953	50
1858	50
1565	50
1862	50
1257	50
1659	50
1661	50
1209	50
1179	50
1795	50
1930	50
1714	50
1807	50
2025	50
1722	50
1927	50
1460	50
1831	50
1209	50
1215	50
1811	50
1279	50
1533	50
1511	50
1232	50
1206	50
1641	50
1242	50
1878	50
1654	50
1893	50
1762	50
1231	50
1264	50
1596	50
1747	50
1675	50
1182	50
1869	50
1299	50
1441	50
1777	50
1599	50
1616	50
1268	50
1211	50
