"rCRA"	"rError"
600	20
926	20
133	20
179	20
232	20
320	20
143	20
569	20
928	20
372	20
876	20
584	20
69	20
309	20
316	20
200	20
95	20
621	20
464	20
145	20
278	20
198	20
375	20
125	20
380	20
932	20
640	20
945	20
758	20
104	20
609	20
830	20
925	20
200	20
260	20
206	20
160	20
695	20
636	20
288	20
814	20
149	20
398	20
203	20
623	20
354	20
182	20
799	20
787	20
1075	20
99	20
306	20
178	20
131	20
312	20
914	20
931	20
667	20
319	20
151	20
608	20
207	20
216	20
813	20
276	20
201	20
553	20
138	20
676	20
622	20
396	20
545	20
410	20
194	20
326	20
333	20
145	20
657	20
1135	20
209	20
