"rCRA"	"rError"
1829	20
1747	20
1888	20
1707	20
1323	20
1548	20
878	20
1168	20
1165	20
1671	20
1205	20
1611	20
1212	20
1865	20
1868	20
1324	20
1276	20
1266	20
1736	20
1295	20
1002	20
1133	20
1748	20
1857	20
1760	20
1189	20
1574	20
1752	20
1502	20
1926	20
1704	20
954	20
1143	20
1843	20
1030	20
1416	20
1890	20
1227	20
1585	20
1019	20
978	20
1284	20
1777	20
1170	20
1230	20
1070	20
1739	20
1860	20
1179	20
1563	20
1308	20
1006	20
1259	20
1497	20
1766	20
1850	20
1623	20
1766	20
1435	20
1026	20
1754	20
1870	20
1553	20
1702	20
1123	20
1025	20
1795	20
1900	20
1586	20
1573	20
1009	20
1826	20
1568	20
1696	20
1112	20
1181	20
1258	20
1251	20
1459	20
935	20
