"rCRA"	"rError"
2706	50
2736	50
2609	50
2435	50
2419	50
2432	50
2456	50
2482	50
2243	50
2529	50
2319	50
2727	50
2269	50
2312	50
2097	50
2426	50
2679	50
2271	50
2240	50
2523	50
2218	50
2225	50
2522	50
2684	50
2447	50
2709	50
2075	50
2265	50
2211	50
2312	50
2772	50
2578	50
2542	50
2579	50
2361	50
2470	50
2157	50
2397	50
2399	50
2534	50
2216	50
2944	50
2176	50
2526	50
2581	50
2453	50
2884	50
2324	50
2634	50
2354	50
2809	50
2413	50
2486	50
2671	50
2400	50
2860	50
2833	50
2425	50
2370	50
2580	50
2929	50
2155	50
2390	50
2331	50
2580	50
2763	50
2246	50
2125	50
2778	50
2807	50
2898	50
2618	50
2437	50
2471	50
2806	50
2516	50
2474	50
2478	50
2802	50
2709	50
