"rCRA"	"rError"
30866	50
31312	50
31461	50
31311	50
31300	50
30801	50
31408	50
31366	50
31510	50
31396	50
30631	50
31235	50
31084	50
30577	50
30680	50
30701	50
30765	50
31250	50
31219	50
31341	50
31506	50
30786	50
30542	50
31531	50
31490	50
31478	50
31316	50
31464	50
30282	50
30722	50
31499	50
31314	50
30602	50
30565	50
30640	50
31631	50
31279	50
31536	50
31449	50
31460	50
31229	50
30814	50
31223	50
31422	50
31338	50
30571	50
31277	50
30876	50
31111	50
31426	50
30831	50
31442	50
31282	50
30562	50
31150	50
30951	50
31374	50
31135	50
31321	50
31127	50
30476	50
30492	50
30811	50
31050	50
30639	50
30656	50
30862	50
31460	50
31214	50
30747	50
31415	50
30889	50
30886	50
31336	50
31486	50
31271	50
31274	50
31390	50
30979	50
31471	50
