"rCRA"	"rError"
31072	20
31650	20
31422	20
31379	20
31447	20
31503	20
31230	20
31080	20
32186	20
31776	20
30931	20
30995	20
31505	20
31160	20
31328	20
31180	20
31914	20
31497	20
31448	20
31569	20
31411	20
32056	20
32089	20
31329	20
31116	20
31367	20
31315	20
31508	20
31643	20
31636	20
31213	20
31560	20
31674	20
31331	20
31481	20
31248	20
31335	20
31470	20
31281	20
31581	20
31452	20
31211	20
31081	20
31926	20
31271	20
31252	20
30871	20
31175	20
31340	20
31326	20
31722	20
31425	20
31529	20
31717	20
31926	20
31370	20
31370	20
31841	20
31517	20
31658	20
31314	20
31382	20
31332	20
31302	20
31408	20
31078	20
31634	20
30930	20
31297	20
31052	20
31235	20
31084	20
31439	20
31891	20
31619	20
31624	20
31203	20
31478	20
31909	20
31177	20
