"rCRA"	"rError"
26098	20
25488	20
25248	20
26270	20
26017	20
26062	20
26403	20
25269	20
25642	20
25804	20
25448	20
25494	20
26368	20
26241	20
26049	20
26363	20
26172	20
25303	20
26169	20
25538	20
25480	20
25957	20
25894	20
26078	20
25618	20
26152	20
25333	20
25283	20
25597	20
25454	20
26375	20
26149	20
26004	20
26146	20
25326	20
25111	20
26323	20
26416	20
25304	20
25176	20
25684	20
25150	20
26103	20
26285	20
26220	20
25328	20
25298	20
25257	20
26308	20
25254	20
25643	20
25987	20
25647	20
25243	20
25334	20
25929	20
25331	20
25429	20
25297	20
25446	20
25676	20
25279	20
26349	20
26235	20
25759	20
25284	20
25354	20
26044	20
26160	20
26035	20
25830	20
25864	20
25247	20
26115	20
25929	20
25420	20
25640	20
26410	20
25356	20
25315	20
