"rCRA"	"rError"
29281	20
28799	20
29090	20
29454	20
29646	20
29198	20
29098	20
28927	20
28785	20
28764	20
28877	20
28967	20
29383	20
29206	20
29544	20
28988	20
29480	20
29282	20
29827	20
29111	20
29296	20
29693	20
29085	20
28971	20
29346	20
29049	20
29637	20
29360	20
29301	20
29070	20
29053	20
29176	20
29223	20
29036	20
29617	20
29595	20
29395	20
29252	20
29488	20
29197	20
29105	20
29274	20
29007	20
29636	20
28970	20
28859	20
29195	20
29065	20
29607	20
29063	20
29190	20
29670	20
29666	20
29272	20
29247	20
28787	20
29269	20
29283	20
29229	20
29665	20
29362	20
29488	20
29053	20
28908	20
28855	20
29023	20
29766	20
29277	20
29132	20
29012	20
29052	20
28970	20
29479	20
29431	20
29305	20
29543	20
29113	20
29472	20
28983	20
29793	20
