"rCRA"	"rError"
28161	50
28589	50
28700	50
29011	50
28774	50
28601	50
28739	50
28264	50
28460	50
28592	50
28818	50
28611	50
28518	50
28578	50
28676	50
28408	50
28312	50
28569	50
28897	50
28357	50
28527	50
28371	50
28800	50
28424	50
28311	50
28682	50
28762	50
28502	50
28397	50
28562	50
28285	50
28718	50
28914	50
28510	50
28448	50
28360	50
28508	50
28362	50
28554	50
28525	50
28340	50
28590	50
28805	50
28409	50
28940	50
28411	50
28713	50
28370	50
28977	50
28968	50
28838	50
28376	50
28758	50
28740	50
28262	50
28300	50
28927	50
28836	50
28361	50
28613	50
28562	50
28734	50
28453	50
28479	50
28462	50
28274	50
28436	50
28316	50
28480	50
28465	50
28489	50
28796	50
28500	50
28378	50
28245	50
28784	50
28658	50
28606	50
28401	50
28626	50
