"rCRA"	"rError"
28835	50
28985	50
29182	50
28859	50
28763	50
28875	50
29086	50
28676	50
29132	50
28955	50
28978	50
28911	50
29241	50
28725	50
28987	50
29036	50
28995	50
29011	50
28977	50
29145	50
28867	50
29281	50
28887	50
28860	50
29180	50
29069	50
28708	50
29191	50
28973	50
28901	50
29177	50
28796	50
29045	50
29019	50
29044	50
29089	50
29625	50
29267	50
29440	50
29059	50
29006	50
29439	50
29009	50
28975	50
29236	50
29218	50
29337	50
29143	50
29021	50
29255	50
28970	50
29022	50
29093	50
29610	50
28952	50
29542	50
28943	50
28854	50
29358	50
29118	50
29233	50
29209	50
28718	50
29321	50
29118	50
29434	50
29205	50
29044	50
28831	50
29066	50
29183	50
28930	50
29052	50
28855	50
28901	50
29174	50
29021	50
28993	50
29106	50
28769	50
