"rCRA"	"rError"
4766	50
4276	50
4475	50
4914	50
4483	50
4886	50
4386	50
4372	50
4064	50
4423	50
4536	50
4567	50
4479	50
4728	50
4718	50
4493	50
4649	50
4820	50
4610	50
4417	50
4607	50
4692	50
4542	50
4815	50
4481	50
4845	50
4656	50
4850	50
4565	50
4932	50
4286	50
4269	50
4454	50
4530	50
4662	50
4332	50
4760	50
4523	50
4358	50
4768	50
4579	50
4106	50
4429	50
4390	50
4397	50
4802	50
4497	50
4783	50
4415	50
4837	50
4466	50
4494	50
4789	50
4780	50
4276	50
4798	50
4456	50
4549	50
4483	50
4367	50
4493	50
4501	50
4431	50
4772	50
4651	50
4785	50
4639	50
4487	50
4442	50
4763	50
4723	50
4503	50
4391	50
4553	50
4925	50
4261	50
4409	50
4427	50
4692	50
4445	50
