"rCRA"	"rError"
3537	20
2948	20
3018	20
2931	20
2888	20
3494	20
3514	20
2921	20
2924	20
3686	20
2979	20
2975	20
3071	20
3141	20
3469	20
3685	20
3204	20
3173	20
3255	20
3183	20
2984	20
3452	20
3339	20
2940	20
2956	20
3387	20
3331	20
2930	20
2912	20
3346	20
3381	20
3004	20
3468	20
3532	20
2852	20
3579	20
3344	20
2916	20
3090	20
3302	20
2993	20
2938	20
3343	20
3132	20
3080	20
3074	20
3079	20
2876	20
3177	20
3429	20
3099	20
3400	20
3175	20
3252	20
2860	20
3253	20
3427	20
3069	20
3417	20
2957	20
3115	20
3394	20
3082	20
2888	20
3038	20
3173	20
3314	20
2957	20
3440	20
3381	20
2939	20
3327	20
3279	20
2918	20
3371	20
3584	20
3212	20
3202	20
3245	20
3357	20
