"rCRA"	"rError"
28608	50
28496	50
28377	50
28338	50
28500	50
28408	50
28411	50
28395	50
28458	50
28299	50
28413	50
28489	50
28233	50
28447	50
28450	50
28427	50
28654	50
28285	50
28231	50
28501	50
28444	50
28429	50
28460	50
28309	50
28112	50
28420	50
28233	50
28370	50
28561	50
28385	50
28603	50
28252	50
28573	50
28467	50
28560	50
28516	50
28393	50
28586	50
28479	50
28063	50
28511	50
28306	50
28364	50
28506	50
28387	50
28311	50
28571	50
28301	50
28276	50
28193	50
28646	50
28376	50
28495	50
28385	50
28356	50
28291	50
28392	50
28460	50
28317	50
28464	50
28387	50
28411	50
28596	50
28370	50
28496	50
28434	50
28507	50
28092	50
28435	50
28474	50
28242	50
28356	50
28500	50
28621	50
28330	50
28317	50
28333	50
28331	50
28479	50
28517	50
