"rCRA"	"rError"
4106	20
3670	20
3735	20
3762	20
3719	20
4085	20
3784	20
3424	20
3903	20
3750	20
3713	20
3888	20
3654	20
3861	20
4135	20
4136	20
3658	20
3740	20
3774	20
3857	20
3964	20
3749	20
3646	20
4099	20
3696	20
3972	20
4105	20
3907	20
3738	20
4186	20
3710	20
3966	20
3879	20
3906	20
3974	20
4123	20
3902	20
3645	20
3799	20
3881	20
4153	20
3571	20
3702	20
3679	20
4098	20
3459	20
4051	20
3893	20
3896	20
3673	20
3929	20
3701	20
3928	20
3571	20
4143	20
3656	20
3686	20
3884	20
4160	20
4136	20
3873	20
3866	20
3798	20
3648	20
3732	20
3997	20
3819	20
3960	20
3863	20
3720	20
3811	20
4151	20
3884	20
3664	20
3901	20
3850	20
3850	20
3715	20
3868	20
4167	20
