"rCRA"	"rError"
26285	20
26834	20
26444	20
26424	20
27011	20
26512	20
26594	20
26309	20
26608	20
26318	20
26238	20
26889	20
26095	20
26400	20
26244	20
26283	20
26623	20
26245	20
26732	20
26454	20
26229	20
26943	20
26416	20
26572	20
26520	20
26272	20
26693	20
26692	20
26301	20
26866	20
26643	20
26590	20
26338	20
26208	20
26261	20
26245	20
26505	20
26320	20
26295	20
26423	20
26315	20
27542	20
26552	20
26311	20
26696	20
26294	20
27449	20
27261	20
26451	20
26275	20
27058	20
26345	20
26340	20
26421	20
26331	20
26163	20
26622	20
26387	20
26301	20
26373	20
26600	20
26115	20
26299	20
26293	20
27174	20
26291	20
26283	20
26420	20
27276	20
26677	20
27212	20
26733	20
26467	20
26443	20
26520	20
26716	20
26325	20
26664	20
26248	20
26352	20
