"rCRA"	"rError"
1205	50
684	50
325	50
874	50
314	50
1006	50
540	50
794	50
1232	50
925	50
1400	50
947	50
920	50
1163	50
1108	50
1020	50
1176	50
915	50
1246	50
387	50
1179	50
342	50
321	50
945	50
1185	50
844	50
1142	50
915	50
534	50
413	50
314	50
822	50
1218	50
602	50
330	50
1172	50
438	50
1062	50
1076	50
1007	50
389	50
1031	50
1216	50
273	50
568	50
533	50
1116	50
1190	50
1306	50
373	50
363	50
1243	50
576	50
1271	50
1157	50
1105	50
799	50
1090	50
663	50
852	50
497	50
1283	50
874	50
865	50
1335	50
552	50
670	50
293	50
1176	50
424	50
1332	50
1217	50
641	50
522	50
637	50
998	50
346	50
1194	50
1370	50
340	50
