"rCRA"	"rError"
29143	50
28902	50
28941	50
29062	50
28982	50
28996	50
29436	50
29007	50
28652	50
28774	50
29328	50
28969	50
28877	50
28779	50
29403	50
29296	50
28616	50
28639	50
28784	50
29142	50
28660	50
29190	50
28939	50
28603	50
28589	50
28931	50
29168	50
29278	50
28945	50
29425	50
29048	50
28938	50
28903	50
28984	50
29170	50
29051	50
28883	50
29334	50
29172	50
28648	50
28935	50
28726	50
29220	50
28981	50
29287	50
28913	50
28647	50
29003	50
28942	50
29165	50
28669	50
28854	50
28774	50
29080	50
29029	50
29023	50
28628	50
29013	50
28497	50
29232	50
28885	50
28828	50
28870	50
28812	50
29114	50
28980	50
28817	50
28715	50
28894	50
28461	50
28962	50
29025	50
29378	50
28749	50
28916	50
28732	50
28540	50
28818	50
28800	50
28776	50
