"rCRA"	"rError"
4436	50
4585	50
4594	50
4674	50
4491	50
4842	50
4961	50
4819	50
4347	50
4657	50
4489	50
4494	50
4422	50
4510	50
4475	50
5043	50
4901	50
4742	50
4569	50
4663	50
4954	50
4749	50
4664	50
4542	50
4424	50
4716	50
4455	50
4539	50
4377	50
4745	50
4435	50
5029	50
4534	50
4617	50
4635	50
4449	50
4486	50
4602	50
4368	50
4402	50
4304	50
4690	50
4948	50
4359	50
4465	50
4827	50
4848	50
4513	50
4379	50
4726	50
4641	50
4831	50
4443	50
4485	50
5075	50
4692	50
4433	50
4985	50
4655	50
4386	50
4447	50
4536	50
4582	50
5033	50
4470	50
4778	50
4938	50
5065	50
4777	50
4466	50
4526	50
4840	50
4482	50
4557	50
4610	50
4481	50
4441	50
4601	50
4841	50
4935	50
