"rCRA"	"rError"
28544	50
27821	50
28583	50
28035	50
28315	50
28264	50
28580	50
28397	50
28143	50
28541	50
28368	50
27867	50
27838	50
28140	50
28343	50
28402	50
27943	50
28326	50
28438	50
28560	50
28415	50
28348	50
27890	50
28451	50
28336	50
28274	50
28233	50
28525	50
28284	50
28444	50
27542	50
28474	50
28557	50
28332	50
28436	50
28330	50
28271	50
28445	50
28374	50
28375	50
28527	50
28344	50
28147	50
28531	50
27987	50
28202	50
28049	50
28321	50
28254	50
28492	50
28012	50
27867	50
28335	50
28138	50
28092	50
28123	50
28082	50
27995	50
28292	50
28271	50
28246	50
27892	50
28096	50
28363	50
27796	50
28198	50
28646	50
28454	50
28232	50
27917	50
28322	50
28160	50
28482	50
28138	50
27925	50
27992	50
28175	50
28350	50
28370	50
28384	50
