"rCRA"	"rError"
4021	20
3970	20
4426	20
4126	20
4268	20
4051	20
3888	20
4123	20
3897	20
3974	20
4503	20
4332	20
4125	20
3870	20
4380	20
4165	20
3892	20
4474	20
3863	20
4076	20
4222	20
4128	20
4415	20
4106	20
4192	20
4069	20
4111	20
4178	20
3900	20
4045	20
4495	20
3913	20
3897	20
3961	20
4503	20
4155	20
3995	20
4127	20
4390	20
4332	20
4406	20
4262	20
3922	20
4104	20
3890	20
4055	20
4082	20
4349	20
4023	20
3883	20
4189	20
3997	20
3899	20
4142	20
3832	20
4361	20
4404	20
4407	20
3877	20
4429	20
4135	20
4246	20
4260	20
4376	20
4552	20
3874	20
3881	20
3837	20
4151	20
3837	20
4100	20
3966	20
4075	20
3963	20
3985	20
4189	20
4385	20
3919	20
4362	20
4197	20
