"rCRA"	"rError"
33384	50
33130	50
33220	50
33500	50
33352	50
33490	50
33193	50
33521	50
33647	50
33442	50
33412	50
33310	50
33486	50
33413	50
33365	50
33671	50
33530	50
33407	50
33214	50
33421	50
33422	50
33564	50
33436	50
33439	50
33185	50
33316	50
33336	50
33480	50
33564	50
33474	50
33382	50
33281	50
33542	50
33341	50
33281	50
33513	50
33257	50
33399	50
33152	50
33318	50
33526	50
33261	50
33409	50
33210	50
33281	50
33386	50
33413	50
33462	50
33278	50
33469	50
33249	50
33428	50
33200	50
33328	50
33650	50
33476	50
33350	50
33613	50
33455	50
33512	50
33476	50
33284	50
33380	50
33305	50
33691	50
33550	50
33542	50
33650	50
33390	50
33483	50
33354	50
33436	50
33283	50
33335	50
33388	50
33344	50
33338	50
33578	50
33488	50
33254	50
