"rCRA"	"rError"
32058	50
32109	50
32151	50
31479	50
32237	50
31578	50
32164	50
31755	50
32480	50
31354	50
31767	50
32128	50
32329	50
31693	50
31233	50
31717	50
31972	50
31962	50
32449	50
31554	50
31857	50
32275	50
32185	50
31470	50
32063	50
31965	50
31258	50
31262	50
32525	50
31955	50
32202	50
31454	50
31381	50
32316	50
32140	50
31554	50
32081	50
32121	50
31794	50
31444	50
31184	50
31420	50
31716	50
32163	50
31534	50
32295	50
31414	50
32093	50
32156	50
32566	50
31314	50
32229	50
31783	50
32345	50
32198	50
31526	50
31327	50
32237	50
32275	50
32117	50
31992	50
31834	50
32339	50
32344	50
31264	50
31359	50
31396	50
31944	50
31371	50
31863	50
32310	50
32022	50
32472	50
32345	50
31929	50
31701	50
32428	50
31268	50
31625	50
32242	50
