"rCRA"	"rError"
32231	20
32195	20
31301	20
31820	20
31687	20
31674	20
32042	20
31496	20
31860	20
31695	20
32291	20
31928	20
32452	20
31923	20
32202	20
32304	20
32118	20
31883	20
32051	20
32291	20
31350	20
32362	20
32181	20
32331	20
31512	20
31426	20
31416	20
32277	20
31704	20
31488	20
31680	20
32577	20
32022	20
31851	20
32241	20
32138	20
31618	20
32436	20
31836	20
32121	20
31545	20
31617	20
31759	20
31435	20
32389	20
31563	20
31235	20
31412	20
31974	20
31514	20
31802	20
32429	20
31831	20
31650	20
32317	20
32176	20
31944	20
31825	20
31775	20
31550	20
31536	20
32078	20
32347	20
32081	20
31714	20
31962	20
31996	20
32324	20
32148	20
31451	20
32316	20
32321	20
32029	20
31928	20
32124	20
32090	20
31410	20
31727	20
31486	20
31784	20
