"rCRA"	"rError"
2944	50
2298	50
2834	50
2446	50
2796	50
2848	50
2390	50
2424	50
2982	50
3077	50
2378	50
2480	50
2503	50
2539	50
2476	50
2700	50
2925	50
2964	50
3107	50
2950	50
2939	50
2819	50
2783	50
2999	50
2539	50
2453	50
3091	50
2700	50
2723	50
2440	50
2846	50
3087	50
2850	50
2732	50
2496	50
2870	50
2497	50
3099	50
2739	50
3002	50
2473	50
2556	50
2883	50
2381	50
2449	50
2426	50
2839	50
2990	50
2460	50
2764	50
2573	50
2410	50
2382	50
2767	50
3128	50
2391	50
2795	50
2481	50
2511	50
2549	50
2457	50
2997	50
2413	50
2718	50
2446	50
2526	50
2787	50
2895	50
2608	50
3105	50
2807	50
2824	50
2411	50
2501	50
2741	50
2949	50
2484	50
2516	50
2428	50
2484	50
