"rCRA"	"rError"
8837	20
8834	20
8923	20
8781	20
8805	20
8734	20
8251	20
8371	20
8343	20
8592	20
8700	20
8675	20
8733	20
8333	20
8391	20
8379	20
8917	20
8430	20
8295	20
8785	20
8217	20
8740	20
8815	20
8856	20
8233	20
8831	20
8778	20
8513	20
8873	20
8338	20
8587	20
8764	20
8715	20
8475	20
8914	20
8809	20
8705	20
8755	20
8509	20
8881	20
8670	20
8886	20
8740	20
8803	20
8846	20
8751	20
8695	20
8824	20
8811	20
8746	20
8742	20
8797	20
8523	20
8286	20
8676	20
8673	20
8268	20
8361	20
8813	20
8805	20
8794	20
8675	20
8145	20
8285	20
8918	20
8359	20
8735	20
8861	20
8270	20
8721	20
8422	20
8698	20
8673	20
8270	20
8795	20
8773	20
8216	20
8166	20
8686	20
8376	20
