"rCRA"	"rError"
32207	20
31994	20
32313	20
31744	20
32181	20
32280	20
31770	20
32314	20
32257	20
31507	20
32559	20
31985	20
32429	20
31752	20
31642	20
32446	20
31998	20
32281	20
32367	20
31384	20
31889	20
31857	20
31836	20
31483	20
32450	20
31936	20
32150	20
32288	20
31444	20
31822	20
31478	20
31417	20
31799	20
31632	20
32544	20
32196	20
31997	20
31860	20
32069	20
32557	20
32434	20
32026	20
32359	20
31914	20
32302	20
31811	20
32394	20
31837	20
31701	20
32268	20
32373	20
32359	20
31974	20
32560	20
32178	20
32409	20
32203	20
31503	20
32433	20
31614	20
31671	20
31551	20
31687	20
31771	20
32448	20
31671	20
32251	20
31730	20
32560	20
32330	20
32090	20
31489	20
32031	20
32282	20
31495	20
32492	20
32483	20
32219	20
32294	20
31969	20
