"rCRA"	"rError"
33432	20
33518	20
33511	20
33363	20
33426	20
33501	20
33385	20
33633	20
33344	20
33472	20
33496	20
33661	20
33656	20
33316	20
33703	20
33182	20
33387	20
33414	20
33648	20
33360	20
33347	20
33316	20
33696	20
33413	20
33551	20
33516	20
33615	20
33541	20
33640	20
33452	20
33433	20
33626	20
33743	20
33867	20
33524	20
33320	20
33401	20
33188	20
33399	20
33226	20
33458	20
33406	20
33471	20
33699	20
33492	20
33635	20
33381	20
33540	20
33513	20
33537	20
33207	20
33599	20
33599	20
33639	20
33481	20
33523	20
33510	20
33610	20
33622	20
33411	20
33554	20
33455	20
33149	20
33400	20
33607	20
33624	20
33419	20
33492	20
33305	20
33384	20
33577	20
33420	20
33504	20
33538	20
33440	20
33678	20
33410	20
33407	20
33378	20
33381	20
