"rCRA"	"rError"
8285	50
8779	50
8830	50
8662	50
8331	50
8751	50
8766	50
8689	50
8271	50
8799	50
8939	50
8961	50
8684	50
8726	50
8656	50
8640	50
8461	50
8307	50
8755	50
8706	50
8268	50
8853	50
8602	50
8294	50
8843	50
8268	50
8293	50
8417	50
8711	50
8645	50
8714	50
8839	50
8370	50
8941	50
8686	50
8879	50
8237	50
8665	50
8390	50
8185	50
8307	50
8285	50
8298	50
8404	50
8694	50
8296	50
8237	50
8275	50
8292	50
8453	50
8489	50
8848	50
8664	50
8390	50
8694	50
8455	50
8685	50
8473	50
8826	50
8276	50
8434	50
8277	50
8665	50
8210	50
8840	50
8847	50
8554	50
8862	50
8726	50
8441	50
8680	50
8796	50
8648	50
8406	50
8419	50
8602	50
8175	50
8830	50
8961	50
8706	50
