"rCRA"	"rError"
31401	20
31465	20
31425	20
31141	20
31262	20
31388	20
31238	20
31742	20
31182	20
32093	20
31337	20
31117	20
31274	20
31183	20
31311	20
31454	20
31631	20
31125	20
31458	20
31445	20
31462	20
31183	20
31192	20
32169	20
31117	20
31499	20
31355	20
31087	20
31261	20
31184	20
31177	20
31557	20
31189	20
31621	20
31309	20
31279	20
31348	20
30932	20
31682	20
31197	20
31216	20
31057	20
31036	20
31271	20
30994	20
31406	20
31653	20
31516	20
31350	20
31495	20
31176	20
31435	20
31619	20
31761	20
31748	20
31484	20
31411	20
31478	20
31745	20
31346	20
31415	20
31658	20
31539	20
31410	20
31318	20
32087	20
31451	20
31528	20
31242	20
31393	20
31288	20
31142	20
31083	20
31419	20
31449	20
31417	20
31339	20
31528	20
31530	20
31626	20
