"rCRA"	"rError"
8317	20
8937	20
8810	20
8724	20
8759	20
8722	20
8822	20
8403	20
8819	20
8394	20
8774	20
8889	20
8862	20
8678	20
8780	20
8950	20
8801	20
8913	20
8741	20
8448	20
8843	20
8867	20
8892	20
8293	20
8396	20
8743	20
8763	20
8661	20
8794	20
8816	20
8860	20
8411	20
8681	20
8818	20
8344	20
8918	20
8823	20
8296	20
8739	20
8777	20
8735	20
8737	20
8849	20
8748	20
8829	20
8903	20
8778	20
8706	20
8806	20
8808	20
8892	20
8731	20
8345	20
8731	20
8669	20
8880	20
9146	20
8795	20
8356	20
8627	20
8742	20
8775	20
8796	20
8794	20
8702	20
8778	20
8715	20
8753	20
8857	20
8777	20
8796	20
9210	20
8718	20
8863	20
8746	20
8751	20
8318	20
8421	20
8357	20
8802	20
