"rCRA"	"rError"
674	20
288	20
689	20
197	20
1131	20
320	20
1086	20
1122	20
585	20
569	20
537	20
599	20
992	20
921	20
967	20
367	20
777	20
894	20
958	20
773	20
824	20
214	20
913	20
565	20
920	20
358	20
327	20
414	20
621	20
694	20
163	20
181	20
373	20
67	20
871	20
858	20
862	20
255	20
826	20
1109	20
1011	20
376	20
337	20
409	20
354	20
616	20
421	20
343	20
1152	20
300	20
809	20
129	20
332	20
916	20
337	20
926	20
898	20
946	20
324	20
386	20
411	20
1001	20
907	20
372	20
920	20
976	20
955	20
471	20
84	20
956	20
653	20
1213	20
111	20
814	20
350	20
933	20
117	20
490	20
134	20
287	20
