"rCRA"	"rError"
32490	50
32471	50
32528	50
32201	50
32456	50
32439	50
32433	50
32625	50
32372	50
32573	50
32489	50
32443	50
32669	50
32829	50
32572	50
32505	50
32601	50
32532	50
32071	50
32617	50
32352	50
32333	50
32607	50
32750	50
32403	50
32190	50
32700	50
32172	50
32820	50
32485	50
32665	50
32250	50
32885	50
32061	50
32387	50
32181	50
32525	50
32015	50
32177	50
33115	50
32239	50
32405	50
32852	50
32338	50
32325	50
32600	50
32462	50
32222	50
32762	50
32149	50
32232	50
31968	50
32580	50
32688	50
32730	50
32554	50
32222	50
32882	50
32914	50
32862	50
32385	50
32837	50
32810	50
32659	50
32446	50
32832	50
32357	50
32617	50
32410	50
32242	50
32515	50
32583	50
32145	50
32407	50
32280	50
32227	50
32286	50
32485	50
32226	50
32635	50
