"rCRA"	"rError"
32902	50
33385	50
33292	50
33404	50
33142	50
32794	50
33035	50
33087	50
33202	50
33251	50
33245	50
33430	50
33069	50
33068	50
33373	50
33487	50
33245	50
33438	50
33217	50
33058	50
33383	50
33253	50
33287	50
33492	50
33183	50
33322	50
33180	50
33137	50
32981	50
33036	50
33385	50
32935	50
33305	50
33413	50
33096	50
33005	50
33215	50
33296	50
33028	50
32705	50
33164	50
33239	50
33099	50
32715	50
33515	50
33399	50
33180	50
33375	50
33020	50
33269	50
33239	50
33354	50
33405	50
32918	50
33277	50
33192	50
32928	50
33243	50
33266	50
32955	50
32864	50
33258	50
33182	50
33447	50
33160	50
33265	50
33329	50
33011	50
33149	50
33477	50
33468	50
33408	50
33436	50
33045	50
32944	50
33464	50
32948	50
33031	50
33296	50
33375	50
