"rCRA"	"rError"
10898	50
10863	50
10470	50
10415	50
10292	50
10512	50
10515	50
11062	50
10335	50
10361	50
10262	50
10947	50
10490	50
10983	50
10503	50
10379	50
10407	50
10383	50
10367	50
10482	50
11094	50
10502	50
10520	50
10417	50
10435	50
10375	50
10448	50
10376	50
10316	50
11022	50
10552	50
10382	50
10395	50
11141	50
10859	50
10676	50
10614	50
10659	50
10344	50
10549	50
10464	50
10276	50
10503	50
10429	50
10379	50
10310	50
10613	50
10370	50
10394	50
10426	50
10576	50
10975	50
10481	50
11000	50
11043	50
10650	50
10455	50
10385	50
10976	50
10421	50
10405	50
10328	50
10492	50
11018	50
10563	50
10349	50
10329	50
10340	50
10671	50
10354	50
10340	50
10317	50
10425	50
10969	50
11010	50
11096	50
10654	50
10477	50
10267	50
11002	50
